date_COVID,state,positive,negative,pending,hospitalized,death,total,Most_Recent_Date,Data_asof
2020-03-20,RI,54,800,140,,,994,Old_Data,2020-05-18
2020-03-20,SC,81,833,,,1,914,Old_Data,2020-05-18
2020-03-20,SD,14,663,270,,1,947,Old_Data,2020-05-18
2020-03-20,TN,228,563,,,,791,Old_Data,2020-05-18
2020-03-20,TX,194,5083,,,5,5277,Old_Data,2020-05-18
2020-03-20,UT,112,2035,,,0,2147,Old_Data,2020-05-18
2020-03-20,VA,114,2211,,,2,2325,Old_Data,2020-05-18
2020-03-20,VI,3,,,,,3,Old_Data,2020-05-18
2020-03-20,VT,29,779,,,2,808,Old_Data,2020-05-18
2020-03-20,WA,2764,39810,,,104,42574,Old_Data,2020-05-18
2020-03-20,WI,206,3455,,,3,3661,Old_Data,2020-05-18
2020-03-20,WV,7,219,13,,0,239,Old_Data,2020-05-18
2020-03-20,WY,19,331,,,,350,Old_Data,2020-05-18
2020-03-19,AK,6,432,,,0,438,Old_Data,2020-05-18
2020-03-19,AL,68,28,,,0,96,Old_Data,2020-05-18
2020-03-19,AR,46,310,113,,,469,Old_Data,2020-05-18
2020-03-19,AS,,,,,0,0,Old_Data,2020-05-18
2020-03-19,AZ,44,175,130,,0,349,Old_Data,2020-05-18
2020-03-19,CA,924,8787,,,18,9711,Old_Data,2020-05-18
2020-03-19,CO,216,2112,,,2,2328,Old_Data,2020-05-18
2020-03-19,CT,96,604,,,1,700,Old_Data,2020-05-18
2020-03-19,DC,39,153,11,,0,203,Old_Data,2020-05-18
2020-03-19,DE,30,36,,,0,66,Old_Data,2020-05-18
2020-03-19,FL,390,1533,1019,,8,2942,Old_Data,2020-05-18
2020-03-19,GA,287,1544,,,10,1831,Old_Data,2020-05-18
2020-03-19,GU,12,69,,,,81,Old_Data,2020-05-18
2020-03-19,HI,16,93,,,,109,Old_Data,2020-05-18
2020-03-19,IA,38,83,,,,121,Old_Data,2020-05-18
2020-03-19,ID,11,459,,,,470,Old_Data,2020-05-18
2020-03-19,IL,422,2725,,,4,3147,Old_Data,2020-05-18
2020-03-19,IN,56,324,,,2,380,Old_Data,2020-05-18
2020-03-19,KS,34,417,,,1,451,Old_Data,2020-05-18
2020-03-19,KY,35,454,,,1,489,Old_Data,2020-05-18
2020-03-19,LA,347,458,,,8,805,Old_Data,2020-05-18
2020-03-19,MA,229,2918,,,3,3147,Old_Data,2020-05-18
2020-03-19,MD,107,94,,,1,201,Old_Data,2020-05-18
2020-03-19,ME,53,2004,,,,2057,Old_Data,2020-05-18
2020-03-19,MI,3392,1785,,,3,5177,Old_Data,2020-05-18
2020-03-19,MN,89,2949,,,,3038,Old_Data,2020-05-18
2020-03-19,MO,24,308,,,1,332,Old_Data,2020-05-18
2020-03-19,MP,0,,,,0,0,Old_Data,2020-05-18
2020-03-19,MS,50,552,,,,602,Old_Data,2020-05-18
2020-03-19,MT,12,761,,,,773,Old_Data,2020-05-18
2020-03-19,NC,97,2408,,,0,2505,Old_Data,2020-05-18
2020-03-19,ND,15,493,,,0,508,Old_Data,2020-05-18
2020-03-19,NE,27,240,,,0,267,Old_Data,2020-05-18
2020-03-19,NH,39,621,231,,,891,Old_Data,2020-05-18
2020-03-19,NJ,742,210,74,,9,1026,Old_Data,2020-05-18
2020-03-19,NM,35,2762,,,,2797,Old_Data,2020-05-18
2020-03-19,NV,95,1626,,,1,1721,Old_Data,2020-05-18
2020-03-19,NY,4152,18132,,,12,22284,Old_Data,2020-05-18
2020-03-19,OH,119,140,,,,259,Old_Data,2020-05-18
2020-03-19,OK,44,466,250,,1,760,Old_Data,2020-05-18
2020-03-19,OR,88,1329,437,,3,1854,Old_Data,2020-05-18
2020-03-19,PA,185,1608,,,1,1793,Old_Data,2020-05-18
2020-03-19,PR,5,56,29,,,90,Old_Data,2020-05-18
2020-03-19,RI,44,654,334,,,1032,Old_Data,2020-05-18
2020-03-19,SC,60,583,,,1,643,Old_Data,2020-05-18
2020-03-19,SD,11,551,385,,1,947,Old_Data,2020-05-18
2020-03-19,TN,154,349,,,,503,Old_Data,2020-05-18
2020-03-19,TX,143,2212,,,3,2355,Old_Data,2020-05-18
2020-03-19,UT,78,1448,,,0,1526,Old_Data,2020-05-18
2020-03-19,VA,94,1829,,,2,1923,Old_Data,2020-05-18
2020-03-19,VI,3,,,,,3,Old_Data,2020-05-18
2020-03-19,VT,22,645,,,,667,Old_Data,2020-05-18
2020-03-19,WA,2461,36045,,,92,38506,Old_Data,2020-05-18
2020-03-19,WI,155,2192,,,,2347,Old_Data,2020-05-18
2020-03-19,WV,2,143,3,,0,148,Old_Data,2020-05-18
2020-03-19,WY,18,271,,,,289,Old_Data,2020-05-18
2020-03-18,AK,6,406,,,0,412,Old_Data,2020-05-18
2020-03-18,AL,46,28,,,0,74,Old_Data,2020-05-18
2020-03-18,AR,33,236,50,,,319,Old_Data,2020-05-18
2020-03-18,AS,,,,,0,0,Old_Data,2020-05-18
2020-03-18,AZ,28,148,102,,0,278,Old_Data,2020-05-18
2020-03-18,CA,611,7981,,,13,8592,Old_Data,2020-05-18
2020-03-18,CO,183,1617,,,2,1800,Old_Data,2020-05-18
2020-03-18,CT,68,125,,,,193,Old_Data,2020-05-18
2020-03-18,DC,31,138,1,,,170,Old_Data,2020-05-18
2020-03-18,DE,25,36,,,,61,Old_Data,2020-05-18
2020-03-18,FL,314,1225,954,,7,2493,Old_Data,2020-05-18
2020-03-18,GA,197,1311,,,1,1508,Old_Data,2020-05-18
2020-03-18,GU,8,57,,,,65,Old_Data,2020-05-18
2020-03-18,HI,14,93,,,,107,Old_Data,2020-05-18
2020-03-18,IA,29,83,,,,112,Old_Data,2020-05-18
2020-03-18,ID,9,459,,,,468,Old_Data,2020-05-18
2020-03-18,IL,288,1763,,,1,2051,Old_Data,2020-05-18
2020-03-18,IN,39,154,,,2,193,Old_Data,2020-05-18
2020-03-18,KS,16,417,,,1,433,Old_Data,2020-05-18
2020-03-18,KY,26,354,,,1,380,Old_Data,2020-05-18
2020-03-18,LA,240,335,,,6,575,Old_Data,2020-05-18
2020-03-18,MA,156,2115,,,2,2271,Old_Data,2020-05-18
2020-03-18,MD,85,94,,,,179,Old_Data,2020-05-18
2020-03-18,ME,43,1670,,,,1713,Old_Data,2020-05-18
2020-03-18,MI,2913,1215,,,,4128,Old_Data,2020-05-18
2020-03-18,MN,77,2685,,,,2762,Old_Data,2020-05-18
2020-03-18,MO,13,253,,,0,266,Old_Data,2020-05-18
2020-03-18,MP,0,,,,0,0,Old_Data,2020-05-18
2020-03-18,MS,34,479,,,,513,Old_Data,2020-05-18
2020-03-18,MT,10,499,,,,509,Old_Data,2020-05-18
2020-03-18,NC,63,1787,,,0,1850,Old_Data,2020-05-18
2020-03-18,ND,6,268,,,0,274,Old_Data,2020-05-18
2020-03-18,NE,24,206,,,,230,Old_Data,2020-05-18
2020-03-18,NH,26,513,208,,,747,Old_Data,2020-05-18
2020-03-18,NJ,427,190,21,,5,638,Old_Data,2020-05-18
2020-03-18,NM,28,2326,,,,2354,Old_Data,2020-05-18
2020-03-18,NV,55,168,,,1,223,Old_Data,2020-05-18
2020-03-18,NY,2382,12215,,,12,14597,Old_Data,2020-05-18
2020-03-18,OH,88,140,,,,228,Old_Data,2020-05-18
2020-03-18,OK,29,378,110,,,517,Old_Data,2020-05-18
2020-03-18,OR,75,1118,361,,3,1554,Old_Data,2020-05-18
2020-03-18,PA,133,1187,,,1,1320,Old_Data,2020-05-18
2020-03-18,PR,5,31,21,,,57,Old_Data,2020-05-18
2020-03-18,RI,33,540,334,,,907,Old_Data,2020-05-18
2020-03-18,SC,60,583,,,1,643,Old_Data,2020-05-18
2020-03-18,SD,11,551,350,,1,912,Old_Data,2020-05-18
2020-03-18,TN,98,349,,,,447,Old_Data,2020-05-18
2020-03-18,TX,83,1824,,,2,1907,Old_Data,2020-05-18
2020-03-18,UT,63,131,,,0,194,Old_Data,2020-05-18
2020-03-18,VA,77,1201,,,1,1278,Old_Data,2020-05-18
2020-03-18,VI,2,,,,,2,Old_Data,2020-05-18
2020-03-18,VT,19,592,,,,611,Old_Data,2020-05-18
2020-03-18,WA,2129,31817,,,82,33946,Old_Data,2020-05-18
2020-03-18,WI,106,1577,,,,1683,Old_Data,2020-05-18
2020-03-18,WV,1,122,14,,0,137,Old_Data,2020-05-18
2020-03-18,WY,15,178,,,,193,Old_Data,2020-05-18
2020-03-17,AK,3,334,,,0,337,Old_Data,2020-05-18
2020-03-17,AL,36,28,,,0,64,Old_Data,2020-05-18
2020-03-17,AR,22,197,41,,,260,Old_Data,2020-05-18
2020-03-17,AS,,,,,,0,Old_Data,2020-05-18
2020-03-17,AZ,20,142,66,,0,228,Old_Data,2020-05-18
2020-03-17,CA,483,7981,,,11,8464,Old_Data,2020-05-18
2020-03-17,CO,160,1056,,,1,1216,Old_Data,2020-05-18
2020-03-17,CT,41,125,,,,166,Old_Data,2020-05-18
2020-03-17,DC,22,104,0,,,126,Old_Data,2020-05-18
2020-03-17,DE,16,36,,,,52,Old_Data,2020-05-18
2020-03-17,FL,186,940,872,,6,1998,Old_Data,2020-05-18
2020-03-17,GA,146,,,,1,146,Old_Data,2020-05-18
2020-03-17,GU,5,41,,,,46,Old_Data,2020-05-18
2020-03-17,HI,10,,,,,10,Old_Data,2020-05-18
2020-03-17,IA,23,83,,,,106,Old_Data,2020-05-18
2020-03-17,ID,7,346,,,,353,Old_Data,2020-05-18
2020-03-17,IL,159,1340,,,1,1499,Old_Data,2020-05-18
2020-03-17,IN,30,129,,,2,159,Old_Data,2020-05-18
2020-03-17,KS,15,382,,,1,397,Old_Data,2020-05-18
2020-03-17,KY,22,295,,,1,317,Old_Data,2020-05-18
2020-03-17,LA,137,286,,,4,423,Old_Data,2020-05-18
2020-03-17,MA,118,1633,,,,1751,Old_Data,2020-05-18
2020-03-17,MD,57,94,,,,151,Old_Data,2020-05-18
2020-03-17,ME,32,1303,,,,1335,Old_Data,2020-05-18
2020-03-17,MI,2393,626,,,,3019,Old_Data,2020-05-18
2020-03-17,MN,60,2276,,,,2336,Old_Data,2020-05-18
2020-03-17,MO,8,207,,,0,215,Old_Data,2020-05-18
2020-03-17,MP,0,,,,,0,Old_Data,2020-05-18
2020-03-17,MS,21,368,,,,389,Old_Data,2020-05-18
2020-03-17,MT,8,303,,,,311,Old_Data,2020-05-18
2020-03-17,NC,40,474,,,0,514,Old_Data,2020-05-18
2020-03-17,ND,3,220,0,,0,223,Old_Data,2020-05-18
2020-03-17,NE,21,206,,,,227,Old_Data,2020-05-18
2020-03-17,NH,17,355,195,,,567,Old_Data,2020-05-18
2020-03-17,NJ,267,163,55,,3,485,Old_Data,2020-05-18
2020-03-17,NM,23,1249,,,,1272,Old_Data,2020-05-18
2020-03-17,NV,55,168,,,1,223,Old_Data,2020-05-18
2020-03-17,NY,1700,5506,,,7,7206,Old_Data,2020-05-18
2020-03-17,OH,67,140,,,,207,Old_Data,2020-05-18
2020-03-17,OK,17,247,82,,,346,Old_Data,2020-05-18
2020-03-17,OR,47,689,184,,,920,Old_Data,2020-05-18
2020-03-17,PA,96,879,,,,975,Old_Data,2020-05-18
2020-03-17,PR,5,13,4,,,22,Old_Data,2020-05-18
2020-03-17,RI,23,403,149,,,575,Old_Data,2020-05-18
2020-03-17,SC,33,311,,,1,344,Old_Data,2020-05-18
2020-03-17,SD,11,551,35,,,597,Old_Data,2020-05-18
2020-03-17,TN,73,330,,,,403,Old_Data,2020-05-18
2020-03-17,TX,64,1204,,,1,1268,Old_Data,2020-05-18
2020-03-17,UT,51,131,,,0,182,Old_Data,2020-05-18
2020-03-17,VA,67,961,,,1,1028,Old_Data,2020-05-18
2020-03-17,VI,2,,,,,2,Old_Data,2020-05-18
2020-03-17,VT,10,495,,,,505,Old_Data,2020-05-18
2020-03-17,WA,1840,27349,,,78,29189,Old_Data,2020-05-18
2020-03-17,WI,72,1038,,,,1110,Old_Data,2020-05-18
2020-03-17,WV,0,80,4,,0,84,Old_Data,2020-05-18
2020-03-17,WY,10,95,,,,105,Old_Data,2020-05-18
2020-03-16,AK,1,143,,,0,144,Old_Data,2020-05-18
2020-03-16,AL,28,28,40,,0,96,Old_Data,2020-05-18
2020-03-16,AR,22,132,14,,,168,Old_Data,2020-05-18
2020-03-16,AS,,,,,,0,Old_Data,2020-05-18
2020-03-16,AZ,18,125,63,,0,206,Old_Data,2020-05-18
2020-03-16,CA,335,7981,,,6,8316,Old_Data,2020-05-18
2020-03-16,CO,131,627,,,1,758,Old_Data,2020-05-18
2020-03-16,CT,26,125,,,,151,Old_Data,2020-05-18
2020-03-16,DC,17,96,7,,,120,Old_Data,2020-05-18
2020-03-16,DE,8,36,32,,,76,Old_Data,2020-05-18
2020-03-16,FL,141,684,514,,4,1339,Old_Data,2020-05-18
2020-03-16,GA,121,,,,1,121,Old_Data,2020-05-18
2020-03-16,GU,3,23,,,,26,Old_Data,2020-05-18
2020-03-16,HI,7,,,,,7,Old_Data,2020-05-18
2020-03-16,IA,22,83,,,,105,Old_Data,2020-05-18
2020-03-16,ID,5,265,,,,270,Old_Data,2020-05-18
2020-03-16,IL,93,932,,,,1025,Old_Data,2020-05-18
2020-03-16,IN,24,115,,,1,139,Old_Data,2020-05-18
2020-03-16,KS,11,166,,,1,177,Old_Data,2020-05-18
2020-03-16,KY,21,234,,,1,255,Old_Data,2020-05-18
2020-03-16,LA,115,188,,,2,303,Old_Data,2020-05-18
2020-03-16,MA,97,1199,,,,1296,Old_Data,2020-05-18
2020-03-16,MD,37,94,,,,131,Old_Data,2020-05-18
2020-03-16,ME,17,764,,,,781,Old_Data,2020-05-18
2020-03-16,MI,1933,272,30,,,2235,Old_Data,2020-05-18
2020-03-16,MN,54,1839,,,,1893,Old_Data,2020-05-18
2020-03-16,MO,6,164,,,0,170,Old_Data,2020-05-18
2020-03-16,MP,0,,,,,0,Old_Data,2020-05-18
2020-03-16,MS,12,277,,,,289,Old_Data,2020-05-18
2020-03-16,MT,7,198,,,,205,Old_Data,2020-05-18
2020-03-16,NC,33,296,151,,0,480,Old_Data,2020-05-18
2020-03-16,ND,1,123,0,,0,124,Old_Data,2020-05-18
2020-03-16,NE,18,170,,,,188,Old_Data,2020-05-18
2020-03-16,NH,13,271,95,,,379,Old_Data,2020-05-18
2020-03-16,NJ,178,120,20,,2,318,Old_Data,2020-05-18
2020-03-16,NM,17,566,,,,583,Old_Data,2020-05-18
2020-03-16,NV,45,168,,,1,213,Old_Data,2020-05-18
2020-03-16,NY,950,4543,,,7,5493,Old_Data,2020-05-18
2020-03-16,OH,50,140,361,,,551,Old_Data,2020-05-18
2020-03-16,OK,10,174,29,,,213,Old_Data,2020-05-18
2020-03-16,OR,39,579,182,,,800,Old_Data,2020-05-18
2020-03-16,PA,76,670,,,,746,Old_Data,2020-05-18
2020-03-16,PR,5,9,,,,14,Old_Data,2020-05-18
2020-03-16,RI,21,308,149,,,478,Old_Data,2020-05-18
2020-03-16,SC,28,235,,,1,263,Old_Data,2020-05-18
2020-03-16,SD,10,494,0,,,504,Old_Data,2020-05-18
2020-03-16,TN,52,270,,,,322,Old_Data,2020-05-18
2020-03-16,TX,57,,,,,57,Old_Data,2020-05-18
2020-03-16,UT,39,131,,,0,170,Old_Data,2020-05-18
2020-03-16,VA,51,438,,,1,489,Old_Data,2020-05-18
2020-03-16,VI,1,,,,,1,Old_Data,2020-05-18
2020-03-16,VT,8,421,,,,429,Old_Data,2020-05-18
2020-03-16,WA,1577,22960,,,69,24537,Old_Data,2020-05-18
2020-03-16,WI,47,504,,,,551,Old_Data,2020-05-18
2020-03-16,WV,0,80,4,,0,84,Old_Data,2020-05-18
2020-03-16,WY,3,,,,,3,Old_Data,2020-05-18
2020-03-15,AK,1,143,,,0,144,Old_Data,2020-05-18
2020-03-15,AL,12,28,46,,0,86,Old_Data,2020-05-18
2020-03-15,AR,16,103,30,,,149,Old_Data,2020-05-18
2020-03-15,AZ,12,121,50,,0,183,Old_Data,2020-05-18
2020-03-15,CA,293,916,,,5,1209,Old_Data,2020-05-18
2020-03-15,CO,131,627,,,1,758,Old_Data,2020-05-18
2020-03-15,CT,20,125,,,,145,Old_Data,2020-05-18
2020-03-15,DC,16,79,20,,,115,Old_Data,2020-05-18
2020-03-15,DE,6,36,32,,,74,Old_Data,2020-05-18
2020-03-15,FL,116,678,454,,4,1248,Old_Data,2020-05-18
2020-03-15,GA,99,,,,1,99,Old_Data,2020-05-18
2020-03-15,HI,2,,,,,2,Old_Data,2020-05-18
2020-03-15,IA,18,83,,,,101,Old_Data,2020-05-18
2020-03-15,ID,5,174,,,,179,Old_Data,2020-05-18
2020-03-15,IL,64,449,195,,,708,Old_Data,2020-05-18
2020-03-15,IN,19,102,,,0,121,Old_Data,2020-05-18
2020-03-15,KS,8,135,,,1,143,Old_Data,2020-05-18
2020-03-15,KY,16,139,,,,155,Old_Data,2020-05-18
2020-03-15,LA,90,156,,,2,246,Old_Data,2020-05-18
2020-03-15,MA,64,584,,,,648,Old_Data,2020-05-18
2020-03-15,MD,31,94,,,,125,Old_Data,2020-05-18
2020-03-15,ME,3,91,17,,,111,Old_Data,2020-05-18
2020-03-15,MI,1480,205,26,,,1711,Old_Data,2020-05-18
2020-03-15,MN,35,1387,,,,1422,Old_Data,2020-05-18
2020-03-15,MO,5,122,,,0,127,Old_Data,2020-05-18
2020-03-15,MS,10,84,,,,94,Old_Data,2020-05-18
2020-03-15,MT,7,103,57,,,167,Old_Data,2020-05-18
2020-03-15,NC,32,227,151,,,410,Old_Data,2020-05-18
2020-03-15,ND,1,95,4,,0,100,Old_Data,2020-05-18
2020-03-15,NE,17,80,33,,,130,Old_Data,2020-05-18
2020-03-15,NH,13,271,95,,,379,Old_Data,2020-05-18
2020-03-15,NJ,98,120,34,,2,252,Old_Data,2020-05-18
2020-03-15,NM,13,482,,,,495,Old_Data,2020-05-18
2020-03-15,NV,21,168,164,,,353,Old_Data,2020-05-18
2020-03-15,NY,729,4543,,,3,5272,Old_Data,2020-05-18
2020-03-15,OH,36,139,350,,,525,Old_Data,2020-05-18
2020-03-15,OK,9,118,12,,,139,Old_Data,2020-05-18
2020-03-15,OR,36,420,225,,,681,Old_Data,2020-05-18
2020-03-15,PA,63,205,183,,,451,Old_Data,2020-05-18
2020-03-15,RI,20,271,57,,,348,Old_Data,2020-05-18
2020-03-15,SC,19,154,,,,173,Old_Data,2020-05-18
2020-03-15,SD,9,327,6,,,342,Old_Data,2020-05-18
2020-03-15,TN,39,157,,,,196,Old_Data,2020-05-18
2020-03-15,TX,56,,,,,56,Old_Data,2020-05-18
2020-03-15,UT,28,131,,,0,159,Old_Data,2020-05-18
2020-03-15,VA,45,363,,,1,408,Old_Data,2020-05-18
2020-03-15,VT,4,348,,,,352,Old_Data,2020-05-18
2020-03-15,WA,1277,18356,,,57,19633,Old_Data,2020-05-18
2020-03-15,WI,33,313,,,,346,Old_Data,2020-05-18
2020-03-15,WV,0,38,1,,0,39,Old_Data,2020-05-18
2020-03-15,WY,3,,,,,3,Old_Data,2020-05-18
2020-03-14,AK,1,143,,,0,144,Old_Data,2020-05-18
2020-03-14,AL,6,22,46,,,74,Old_Data,2020-05-18
2020-03-14,AR,12,65,26,,,103,Old_Data,2020-05-18
2020-03-14,AZ,12,121,50,,0,183,Old_Data,2020-05-18
2020-03-14,CA,252,916,,,5,1168,Old_Data,2020-05-18
2020-03-14,CO,101,610,,,1,711,Old_Data,2020-05-18
2020-03-14,CT,11,125,,,,136,Old_Data,2020-05-18
2020-03-14,DC,10,49,10,,,69,Old_Data,2020-05-18
2020-03-14,DE,6,36,32,,,74,Old_Data,2020-05-18
2020-03-14,FL,77,478,221,,3,776,Old_Data,2020-05-18
2020-03-14,GA,66,,,,1,66,Old_Data,2020-05-18
2020-03-14,HI,2,,,,,2,Old_Data,2020-05-18
2020-03-14,IA,17,83,,,,100,Old_Data,2020-05-18
2020-03-14,ID,2,174,,,,176,Old_Data,2020-05-18
2020-03-14,IL,46,316,82,,,444,Old_Data,2020-05-18
2020-03-14,IN,15,74,,,0,89,Old_Data,2020-05-18
2020-03-14,KS,6,93,,,1,99,Old_Data,2020-05-18
2020-03-14,KY,14,139,,,,153,Old_Data,2020-05-18
2020-03-14,LA,51,109,,,,160,Old_Data,2020-05-18
2020-03-14,MA,38,,,,,38,Old_Data,2020-05-18
2020-03-14,MD,26,94,,,,120,Old_Data,2020-05-18
2020-03-14,ME,3,91,17,,,111,Old_Data,2020-05-18
2020-03-14,MI,1196,205,26,,,1427,Old_Data,2020-05-18
2020-03-14,MN,21,847,,,,868,Old_Data,2020-05-18
2020-03-14,MO,4,90,,,0,94,Old_Data,2020-05-18
2020-03-14,MS,6,84,,,,90,Old_Data,2020-05-18
2020-03-14,MT,5,103,,,,108,Old_Data,2020-05-18
2020-03-14,NC,23,137,,,,160,Old_Data,2020-05-18
2020-03-14,ND,1,54,14,,0,69,Old_Data,2020-05-18
2020-03-14,NE,14,80,33,,,127,Old_Data,2020-05-18
2020-03-14,NH,7,212,31,,,250,Old_Data,2020-05-18
2020-03-14,NJ,50,97,80,,1,227,Old_Data,2020-05-18
2020-03-14,NM,10,237,,,,247,Old_Data,2020-05-18
2020-03-14,NV,20,168,,,,188,Old_Data,2020-05-18
2020-03-14,NY,524,2779,,,,3303,Old_Data,2020-05-18
2020-03-14,OH,13,50,159,,,222,Old_Data,2020-05-18
2020-03-14,OK,4,36,37,,,77,Old_Data,2020-05-18
2020-03-14,OR,30,337,157,,,524,Old_Data,2020-05-18
2020-03-14,PA,47,205,150,,,402,Old_Data,2020-05-18
2020-03-14,RI,20,198,57,,,275,Old_Data,2020-05-18
2020-03-14,SC,13,110,,,,123,Old_Data,2020-05-18
2020-03-14,SD,9,182,3,,,194,Old_Data,2020-05-18
2020-03-14,TN,32,130,,,,162,Old_Data,2020-05-18
2020-03-14,TX,51,,,,,51,Old_Data,2020-05-18
2020-03-14,UT,6,131,,,,137,Old_Data,2020-05-18
2020-03-14,VA,30,117,,,,147,Old_Data,2020-05-18
2020-03-14,VT,4,227,,,,231,Old_Data,2020-05-18
2020-03-14,WA,1171,16769,,,51,17940,Old_Data,2020-05-18
2020-03-14,WI,19,169,,,,188,Old_Data,2020-05-18
2020-03-14,WV,0,26,5,,,31,Old_Data,2020-05-18
2020-03-14,WY,2,,,,,2,Old_Data,2020-05-18
2020-03-13,AK,1,59,,,0,60,Old_Data,2020-05-18
2020-03-13,AL,1,11,,,,12,Old_Data,2020-05-18
2020-03-13,AR,9,30,22,,,61,Old_Data,2020-05-18
2020-03-13,AZ,9,94,40,,0,143,Old_Data,2020-05-18
2020-03-13,CA,202,916,,,4,1118,Old_Data,2020-05-18
2020-03-13,CO,72,524,,,,596,Old_Data,2020-05-18
2020-03-13,CT,6,99,,,,105,Old_Data,2020-05-18
2020-03-13,DC,10,20,,,,30,Old_Data,2020-05-18
2020-03-13,DE,4,30,10,,,44,Old_Data,2020-05-18
2020-03-13,FL,50,478,221,,2,749,Old_Data,2020-05-18
2020-03-13,GA,42,,,,1,42,Old_Data,2020-05-18
2020-03-13,HI,2,,,,,2,Old_Data,2020-05-18
2020-03-13,IA,16,83,29,,,128,Old_Data,2020-05-18
2020-03-13,ID,0,131,,,,131,Old_Data,2020-05-18
2020-03-13,IL,32,294,92,,,418,Old_Data,2020-05-18
2020-03-13,IN,12,61,,,,73,Old_Data,2020-05-18
2020-03-13,KS,6,93,,,,99,Old_Data,2020-05-18
2020-03-13,KY,11,107,,,,118,Old_Data,2020-05-18
2020-03-13,LA,36,37,,,,73,Old_Data,2020-05-18
2020-03-13,MA,23,,,,,23,Old_Data,2020-05-18
2020-03-13,MD,17,94,,,,111,Old_Data,2020-05-18
2020-03-13,ME,3,91,17,,,111,Old_Data,2020-05-18
2020-03-13,MI,945,133,26,,,1104,Old_Data,2020-05-18
2020-03-13,MN,14,541,,,,555,Old_Data,2020-05-18
2020-03-13,MO,2,71,,,,73,Old_Data,2020-05-18
2020-03-13,MS,4,41,,,,45,Old_Data,2020-05-18
2020-03-13,MT,1,55,,,,56,Old_Data,2020-05-18
2020-03-13,NC,15,86,,,,101,Old_Data,2020-05-18
2020-03-13,ND,1,39,12,,0,52,Old_Data,2020-05-18
2020-03-13,NE,13,80,33,,,126,Old_Data,2020-05-18
2020-03-13,NH,6,94,21,,,121,Old_Data,2020-05-18
2020-03-13,NJ,50,97,80,,1,227,Old_Data,2020-05-18
2020-03-13,NM,10,190,,,,200,Old_Data,2020-05-18
2020-03-13,NV,11,168,,,,179,Old_Data,2020-05-18
2020-03-13,NY,421,2779,,,,3200,Old_Data,2020-05-18
2020-03-13,OH,13,50,159,,,222,Old_Data,2020-05-18
2020-03-13,OK,3,36,37,,,76,Old_Data,2020-05-18
2020-03-13,OR,30,337,157,,,524,Old_Data,2020-05-18
2020-03-13,PA,41,140,130,,,311,Old_Data,2020-05-18
2020-03-13,RI,14,142,29,,,185,Old_Data,2020-05-18
2020-03-13,SC,12,75,,,,87,Old_Data,2020-05-18
2020-03-13,SD,9,73,11,,,93,Old_Data,2020-05-18
2020-03-13,TN,26,116,,,,142,Old_Data,2020-05-18
2020-03-13,TX,39,,,,,39,Old_Data,2020-05-18
2020-03-13,UT,6,131,,,,137,Old_Data,2020-05-18
2020-03-13,VA,30,117,,,,147,Old_Data,2020-05-18
2020-03-13,VT,2,142,,,,144,Old_Data,2020-05-18
2020-03-13,WA,1015,14586,,,47,15601,Old_Data,2020-05-18
2020-03-13,WI,19,169,,,,188,Old_Data,2020-05-18
2020-03-13,WV,0,17,4,,,21,Old_Data,2020-05-18
2020-03-13,WY,1,,,,,1,Old_Data,2020-05-18
2020-03-12,AK,0,46,14,,0,60,Old_Data,2020-05-18
2020-03-12,AL,0,10,,,,10,Old_Data,2020-05-18
2020-03-12,AR,6,24,20,,,50,Old_Data,2020-05-18
2020-03-12,AZ,9,82,24,,,115,Old_Data,2020-05-18
2020-03-12,CA,202,916,,,4,1118,Old_Data,2020-05-18
2020-03-12,CO,45,298,,,,343,Old_Data,2020-05-18
2020-03-12,CT,6,89,,,,95,Old_Data,2020-05-18
2020-03-12,DC,10,20,,,,30,Old_Data,2020-05-18
2020-03-12,DE,4,23,14,,,41,Old_Data,2020-05-18
2020-03-12,FL,32,301,147,,2,480,Old_Data,2020-05-18
2020-03-12,GA,31,,,,,31,Old_Data,2020-05-18
2020-03-12,HI,2,,,,,2,Old_Data,2020-05-18
2020-03-12,IA,14,67,24,,,105,Old_Data,2020-05-18
2020-03-12,ID,0,93,,,,93,Old_Data,2020-05-18
2020-03-12,IL,25,266,76,,,367,Old_Data,2020-05-18
2020-03-12,IN,12,52,,,,64,Old_Data,2020-05-18
2020-03-12,KS,4,41,,,,45,Old_Data,2020-05-18
2020-03-12,KY,8,56,,,,64,Old_Data,2020-05-18
2020-03-12,LA,14,37,,,,51,Old_Data,2020-05-18
2020-03-12,MA,8,,,,,8,Old_Data,2020-05-18
2020-03-12,MD,12,94,,,,106,Old_Data,2020-05-18
2020-03-12,ME,1,65,20,,,86,Old_Data,2020-05-18
2020-03-12,MI,702,91,27,,,820,Old_Data,2020-05-18
2020-03-12,MN,9,307,,,,316,Old_Data,2020-05-18
2020-03-12,MO,1,64,,,,65,Old_Data,2020-05-18
2020-03-12,MS,1,41,,,,42,Old_Data,2020-05-18
2020-03-12,MT,1,34,,,,35,Old_Data,2020-05-18
2020-03-12,NC,12,60,,,,72,Old_Data,2020-05-18
2020-03-12,ND,1,12,14,,,27,Old_Data,2020-05-18
2020-03-12,NE,10,80,33,,,123,Old_Data,2020-05-18
2020-03-12,NH,6,94,21,,,121,Old_Data,2020-05-18
2020-03-12,NJ,30,74,20,,1,124,Old_Data,2020-05-18
